id,name,description,address,locality,region,latitude,longitude,openingHours,access,wheelchair,babyChange,unisex,male,female,drinkingWater,fee,operator,source,sourceId,sourceIds,sourceUrl,confidence,lastVerified
osm-way-339489535,Public toilet,,,,,-36.5754178,174.6921236,24/7,public,true,false,false,true,true,,false,,OpenStreetMap,way/339489535,way/339489535,https://www.openstreetmap.org/way/339489535,0.78,
osm-way-339492041,Public toilet,,,,,-36.820951,174.766571,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339492041,way/339492041,https://www.openstreetmap.org/way/339492041,0.55,
osm-way-339492105,Public toilet,,,,,-36.8197991,174.7669151,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339492105,way/339492105,https://www.openstreetmap.org/way/339492105,0.55,
osm-way-339509241,Public toilet,,,,,-36.6177656,174.6769064,Unknown,public,limited,false,true,,,,false,,OpenStreetMap,way/339509241,way/339509241,https://www.openstreetmap.org/way/339509241,0.7,
osm-way-339517415,Public toilet,,,,,-36.6400789,174.7279348,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/339517415,way/339517415,https://www.openstreetmap.org/way/339517415,0.65,
osm-way-339517778,Public toilet,,,,,-36.6390591,174.7205807,Unknown,unknown,,true,,,,,false,,OpenStreetMap,way/339517778,way/339517778,https://www.openstreetmap.org/way/339517778,0.55,
osm-way-339534896,Public toilet,,,,Auckland,-36.5987585,174.6975637,Unknown,public,limited,false,true,,,,false,Auckland Council,OpenStreetMap,way/339534896,way/339534896,https://www.openstreetmap.org/way/339534896,0.76,
osm-way-339561887,Public toilet,,,,,-36.581082,174.693693,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,way/339561887,way/339561887,https://www.openstreetmap.org/way/339561887,0.65,
osm-way-339629283,Public toilet,,,,,-36.5928518,174.6997332,Unknown,public,true,false,,true,true,,false,,OpenStreetMap,way/339629283,way/339629283,https://www.openstreetmap.org/way/339629283,0.7,
osm-way-339634457,Public toilet,,,,,-36.5855516,174.6961826,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/339634457,way/339634457,https://www.openstreetmap.org/way/339634457,0.65,
osm-way-339640498,Public toilet,,,,,-36.684216,174.7487,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339640498,way/339640498,https://www.openstreetmap.org/way/339640498,0.55,
osm-way-339640635,Public toilet,,,,,-36.682131,174.747756,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339640635,way/339640635,https://www.openstreetmap.org/way/339640635,0.55,
osm-way-339658917,Public toilet,,,,,-36.7015691,174.7542687,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/339658917,way/339658917,https://www.openstreetmap.org/way/339658917,0.65,
osm-way-339659083,Public toilet,,,,,-36.70302,174.7517955,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339659083,way/339659083,https://www.openstreetmap.org/way/339659083,0.55,
osm-way-339671998,Public toilet,,,,,-36.8491421,174.5443161,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339671998,node/4959265350|way/339671998,https://www.openstreetmap.org/way/339671998,0.55,
osm-way-339692542,Public toilet,,,,,-36.9526035,174.484476,Unknown,unknown,,,,true,true,true,,,OpenStreetMap,way/339692542,way/339692542,https://www.openstreetmap.org/way/339692542,0.55,
osm-way-339692973,Public toilet,,,,,-36.9861385,174.4791972,Unknown,unknown,true,true,,true,true,,,,OpenStreetMap,way/339692973,way/339692973,https://www.openstreetmap.org/way/339692973,0.65,
osm-way-339722230,Public toilet,,,,,-36.9571015,174.46917,Unknown,unknown,false,,,,,,false,,OpenStreetMap,way/339722230,way/339722230,https://www.openstreetmap.org/way/339722230,0.65,
osm-way-339725517,Public toilet,,,,,-36.9990385,174.5677885,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339725517,way/339725517,https://www.openstreetmap.org/way/339725517,0.55,
osm-way-339725623,Public toilet,,,,,-36.9916465,174.5666305,Unknown,public,,,,true,true,,,,OpenStreetMap,way/339725623,way/339725623,https://www.openstreetmap.org/way/339725623,0.6,
osm-way-339725909,Public toilet,,,,,-36.9753355,174.618647,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/339725909,way/339725909,https://www.openstreetmap.org/way/339725909,0.7,
osm-way-339729651,Public toilet,,,,,-36.9492302,174.6651676,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/339729651,way/339729651,https://www.openstreetmap.org/way/339729651,0.65,
osm-way-339839781,Public toilet,,,,,-36.826798,174.7811485,Unknown,unknown,false,,,,,,false,,OpenStreetMap,way/339839781,way/339839781,https://www.openstreetmap.org/way/339839781,0.65,
osm-way-339841321,Public toilet,,,,,-36.837361,174.7426735,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339841321,way/339841321,https://www.openstreetmap.org/way/339841321,0.55,
osm-way-339841325,Public toilet,,,,,-36.8356459,174.7474012,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339841325,way/339841325,https://www.openstreetmap.org/way/339841325,0.55,
osm-way-339842897,Public toilet,,,,,-36.832424,174.7978135,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339842897,way/339842897,https://www.openstreetmap.org/way/339842897,0.55,
osm-way-339843396,Public toilet,,,,,-36.830907,174.802739,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339843396,way/339843396,https://www.openstreetmap.org/way/339843396,0.55,
osm-way-339847808,Public toilet,,,,,-36.823629,174.8083535,Unknown,unknown,,true,,true,,,false,,OpenStreetMap,way/339847808,way/339847808,https://www.openstreetmap.org/way/339847808,0.55,
osm-way-339847844,Public toilet,,,,,-36.823791,174.8085215,Unknown,unknown,,,,,true,,false,,OpenStreetMap,way/339847844,way/339847844,https://www.openstreetmap.org/way/339847844,0.55,
osm-way-339857591,Public toilet,,,,Auckland,-36.7779003,174.666635,Unknown,public,,,,true,true,,false,Auckland Council,OpenStreetMap,way/339857591,way/339857591,https://www.openstreetmap.org/way/339857591,0.66,
osm-way-339926321,Public toilet,,,,,-36.958816,175.2453521,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339926321,way/339926321,https://www.openstreetmap.org/way/339926321,0.55,
osm-way-339927369,Public toilet,,,,,-36.93038,175.1417305,Unknown,unknown,true,,,true,true,,false,,OpenStreetMap,way/339927369,way/339927369|way/894073126,https://www.openstreetmap.org/way/339927369,0.65,
osm-way-339927581,Public toilet,,,,,-36.9400468,175.1757028,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339927581,way/339927581,https://www.openstreetmap.org/way/339927581,0.55,
osm-way-340096315,Public toilet,,,,,-36.8677564,174.602842,Unknown,public,limited,,true,,,,false,,OpenStreetMap,way/340096315,way/340096315,https://www.openstreetmap.org/way/340096315,0.7,
osm-way-340224802,Public toilet,,,,,-37.1593945,174.703802,Unknown,unknown,,,,,,,,,OpenStreetMap,way/340224802,way/340224802,https://www.openstreetmap.org/way/340224802,0.55,
osm-way-340224928,Public toilet,,,,,-37.1346925,174.69975,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/340224928,way/340224928,https://www.openstreetmap.org/way/340224928,0.55,
osm-way-340225045,Public toilet,,,,,-37.1411705,174.6896695,Unknown,unknown,,,,,,,,,OpenStreetMap,way/340225045,way/340225045,https://www.openstreetmap.org/way/340225045,0.55,
osm-way-340225475,Public toilet,,,,,-37.1363985,174.6927045,Unknown,unknown,,,,,,,,,OpenStreetMap,way/340225475,way/340225475,https://www.openstreetmap.org/way/340225475,0.55,
osm-way-340227651,Public toilet,,,,,-36.7655906,174.7669762,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/340227651,way/340227651,https://www.openstreetmap.org/way/340227651,0.55,
osm-way-344194417,Public toilet,,,,,-39.6503789,177.0397797,Unknown,unknown,,,,,,,,,OpenStreetMap,way/344194417,way/344194417,https://www.openstreetmap.org/way/344194417,0.55,
osm-way-344196228,Public toilet,,,,,-39.6458059,177.0519373,Unknown,unknown,,,,,,,,,OpenStreetMap,way/344196228,way/344196228,https://www.openstreetmap.org/way/344196228,0.55,
osm-way-345619656,Public toilet,,,,,-36.89039,174.9888965,Unknown,unknown,,,,,,,,,OpenStreetMap,way/345619656,way/345619656,https://www.openstreetmap.org/way/345619656,0.55,
osm-way-345640293,Public toilet,,,,,-36.8792869,175.0066555,Unknown,unknown,,,,,,,,,OpenStreetMap,way/345640293,way/345640293,https://www.openstreetmap.org/way/345640293,0.55,
osm-way-345686537,Public toilet,,,,,-37.1867521,174.8337276,Unknown,unknown,,,,,,,,,OpenStreetMap,way/345686537,way/345686537,https://www.openstreetmap.org/way/345686537,0.55,
osm-way-346069934,Public toilet,,,,,-39.3074058,174.099627,24/7,public,true,,true,false,false,,false,,OpenStreetMap,way/346069934,way/346069934,https://www.openstreetmap.org/way/346069934,0.78,
osm-way-349424419,Public toilet,,,,,-43.6020381,172.7203658,Unknown,unknown,true,,true,,,,,,OpenStreetMap,way/349424419,way/349424419,https://www.openstreetmap.org/way/349424419,0.65,
osm-way-352013147,Public toilet,,,,,-37.0009914,175.0393649,Unknown,unknown,,,,,,,,,OpenStreetMap,way/352013147,way/352013147,https://www.openstreetmap.org/way/352013147,0.55,
osm-way-353379193,Public toilet,,,,,-36.864741,174.7702646,Unknown,public,true,,,,,,,,OpenStreetMap,way/353379193,way/353379193,https://www.openstreetmap.org/way/353379193,0.7,
osm-way-353597506,Public toilet,,,,,-37.2020958,175.866235,Unknown,unknown,,,,,,,,,OpenStreetMap,way/353597506,way/353597506,https://www.openstreetmap.org/way/353597506,0.55,
osm-way-354729434,Public toilet,,,,,-39.4918651,176.9122328,Unknown,public,true,,,,,,false,,OpenStreetMap,way/354729434,way/354729434,https://www.openstreetmap.org/way/354729434,0.7,
osm-way-355450484,Public toilet,,,,,-36.8432772,174.7610645,24/7,unknown,true,,,,,,false,,OpenStreetMap,way/355450484,way/355450484,https://www.openstreetmap.org/way/355450484,0.73,
osm-way-356211915,Public toilet,,,,,-43.6023123,172.7208298,Unknown,customers,true,,,,,,,,OpenStreetMap,way/356211915,way/356211915,https://www.openstreetmap.org/way/356211915,0.7,
osm-way-360016129,Public toilet,,,,,-36.9862095,174.8440435,Unknown,unknown,,,,,,,,,OpenStreetMap,way/360016129,way/360016129,https://www.openstreetmap.org/way/360016129,0.55,
osm-way-360858936,Public toilet,,,,,-43.6113768,172.7069235,Unknown,public,true,false,,true,true,,,,OpenStreetMap,way/360858936,way/360858936,https://www.openstreetmap.org/way/360858936,0.7,
osm-way-360942907,Public toilet,,,,,-45.4164814,167.7115783,Mo-Su 09:00-17:30,public,true,true,true,true,true,true,false,,OpenStreetMap,way/360942907,node/12603366504|way/360942907,https://www.openstreetmap.org/way/360942907,0.78,2023-02-09
osm-way-361132332,Public toilet,,,,,-37.6963334,176.2842128,Mo-Su 06:00-22:00,public,,,,,,true,false,,OpenStreetMap,way/361132332,way/361132332,https://www.openstreetmap.org/way/361132332,0.68,
osm-way-361132349,Public toilet,,,,,-37.6963525,176.2854426,Mo-Su 06:00-22:00,public,true,,,,,true,false,,OpenStreetMap,way/361132349,way/361132349,https://www.openstreetmap.org/way/361132349,0.78,
osm-way-361349872,Public toilet,,,,,-37.0258477,174.8586611,Unknown,unknown,,,,,,,,,OpenStreetMap,way/361349872,way/361349872,https://www.openstreetmap.org/way/361349872,0.55,
osm-way-361353019,Public toilet,,,,,-39.4811435,176.8972017,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/361353019,way/361353019,https://www.openstreetmap.org/way/361353019,0.65,
osm-way-361991521,Public toilet,,,,,-36.8815334,174.9017538,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/361991521,way/361991521,https://www.openstreetmap.org/way/361991521,0.55,
osm-way-361992967,Public toilet,,,,,-36.9009912,174.9519734,Unknown,public,,,,,,,false,,OpenStreetMap,way/361992967,way/361992967,https://www.openstreetmap.org/way/361992967,0.6,
osm-way-362039173,Public toilet,,,,,-43.6050913,172.7223985,Unknown,unknown,,,true,,,,,,OpenStreetMap,way/362039173,way/362039173,https://www.openstreetmap.org/way/362039173,0.55,
osm-way-362703246,Public toilet,,,,,-37.6402616,176.1829906,Unknown,public,true,,,,,,false,,OpenStreetMap,way/362703246,way/362703246,https://www.openstreetmap.org/way/362703246,0.7,
osm-way-363889114,Public toilet,,,,,-37.6654062,176.1487258,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/363889114,way/363889114,https://www.openstreetmap.org/way/363889114,0.65,
osm-way-366046545,Public toilet,,,,,-36.9210161,174.7215462,Mo-Su 07:00-21:00,public,true,false,,,,,false,,OpenStreetMap,way/366046545,way/366046545,https://www.openstreetmap.org/way/366046545,0.78,
osm-way-367435374,Public toilet,,,,,-41.7672481,172.1924093,Unknown,customers,,,,,,,,,OpenStreetMap,way/367435374,way/367435374,https://www.openstreetmap.org/way/367435374,0.6,
osm-way-369784480,Public toilet,,,,,-36.8931246,174.7498149,Unknown,unknown,,,,,,,,,OpenStreetMap,way/369784480,way/369784480,https://www.openstreetmap.org/way/369784480,0.55,
osm-way-369800177,Public toilet,,,,,-43.5343907,172.6381188,Unknown,public,true,true,,,,,false,,OpenStreetMap,way/369800177,way/369800177,https://www.openstreetmap.org/way/369800177,0.7,
osm-way-371533076,Public toilet,,,,,-41.1058888,175.1530785,Unknown,unknown,,,,,,,,,OpenStreetMap,way/371533076,way/371533076,https://www.openstreetmap.org/way/371533076,0.55,
osm-way-372296194,Public toilet,,,,,-39.0340849,177.419771,Unknown,public,true,,true,,,,,,OpenStreetMap,way/372296194,way/372296194,https://www.openstreetmap.org/way/372296194,0.7,
osm-way-372296212,Public toilet,,,,,-39.0326798,177.4180244,Unknown,unknown,,,,,,,,,OpenStreetMap,way/372296212,way/372296212,https://www.openstreetmap.org/way/372296212,0.55,
osm-way-372916904,Public toilet,,,,,-39.5365829,176.8490037,Unknown,unknown,,,,,,,,,OpenStreetMap,way/372916904,way/372916904,https://www.openstreetmap.org/way/372916904,0.55,
osm-way-373844785,Public toilet,,,,,-40.3364524,175.8657589,07:00-19:00,unknown,,,true,,,,,,OpenStreetMap,way/373844785,way/373844785,https://www.openstreetmap.org/way/373844785,0.63,
osm-way-374045303,Public toilet,,,,,-41.0183942,175.5229155,Unknown,customers,,,,true,true,,,,OpenStreetMap,way/374045303,way/374045303,https://www.openstreetmap.org/way/374045303,0.6,
osm-way-375741609,Public toilet,,,,,-36.1597559,174.6460445,24/7,public,,,,,,false,false,,OpenStreetMap,way/375741609,node/8934554094|way/375741609,https://www.openstreetmap.org/way/375741609,0.68,
osm-way-380333893,Public toilet,,,,,-41.2341034,174.8931216,Unknown,unknown,,,,,,,,,OpenStreetMap,way/380333893,way/380333893,https://www.openstreetmap.org/way/380333893,0.55,
osm-way-383222695,Public toilet,,,,,-41.3244047,174.820616,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/383222695,way/383222695,https://www.openstreetmap.org/way/383222695,0.55,
osm-way-383532872,Public toilet,,,,,-39.5088845,176.7834826,Unknown,unknown,,,,,,,,,OpenStreetMap,way/383532872,way/383532872,https://www.openstreetmap.org/way/383532872,0.55,
osm-way-383943145,Public toilet,,,,,-44.6769577,167.9213849,Unknown,public,limited,false,true,,,,false,,OpenStreetMap,way/383943145,way/383943145,https://www.openstreetmap.org/way/383943145,0.7,
osm-way-385091623,Public toilet,,,,,-40.3064891,176.6655862,Unknown,unknown,,,,,,,,,OpenStreetMap,way/385091623,way/385091623,https://www.openstreetmap.org/way/385091623,0.55,
osm-way-385091625,Public toilet,,,,,-40.3020376,176.6161146,Unknown,unknown,,,,,,,,,OpenStreetMap,way/385091625,way/385091625,https://www.openstreetmap.org/way/385091625,0.55,
osm-way-386729021,Public toilet,,,,,-39.3885273,176.8314439,Unknown,unknown,,,,,,,,,OpenStreetMap,way/386729021,way/386729021,https://www.openstreetmap.org/way/386729021,0.55,
osm-way-387913858,Public toilet,,,,,-41.3941899,174.8829234,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/387913858,way/387913858,https://www.openstreetmap.org/way/387913858,0.7,
osm-way-388382730,Public toilet,,,,,-37.6821057,176.1701778,Unknown,unknown,true,,true,,,,false,,OpenStreetMap,way/388382730,way/388382730,https://www.openstreetmap.org/way/388382730,0.65,
osm-way-392268323,Public toilet,,,,,-36.902363,174.8674644,Unknown,unknown,,,,,,,,,OpenStreetMap,way/392268323,way/392268323,https://www.openstreetmap.org/way/392268323,0.55,
osm-way-392693979,Public toilet,,,,,-43.5518144,172.6325135,Unknown,unknown,false,,,,,,false,,OpenStreetMap,way/392693979,way/392693979,https://www.openstreetmap.org/way/392693979,0.65,
osm-way-394227893,Public toilet,,,,,-39.4994329,176.8939443,Unknown,unknown,,,,,,,,,OpenStreetMap,way/394227893,way/394227893,https://www.openstreetmap.org/way/394227893,0.55,
osm-way-395163313,Public toilet,,,,,-39.5367801,176.8468939,Unknown,public,true,true,,,,,false,,OpenStreetMap,way/395163313,way/395163313,https://www.openstreetmap.org/way/395163313,0.7,2023-10-08
osm-way-396299727,Public toilet,,,,,-36.8404642,174.745723,Unknown,unknown,,,,,,,,,OpenStreetMap,way/396299727,way/396299727,https://www.openstreetmap.org/way/396299727,0.55,
osm-way-396305948,Public toilet,,,,,-36.8392085,174.74131,Unknown,unknown,,,,,,,,,OpenStreetMap,way/396305948,way/396305948,https://www.openstreetmap.org/way/396305948,0.55,
osm-way-397003834,Public toilet,,,,,-37.8036978,175.3079896,Unknown,unknown,,,,,,,,,OpenStreetMap,way/397003834,way/397003834,https://www.openstreetmap.org/way/397003834,0.55,
osm-way-397010663,Public toilet,,,,,-43.9044559,171.7473974,Unknown,public,true,,,true,true,,false,,OpenStreetMap,way/397010663,way/397010663,https://www.openstreetmap.org/way/397010663,0.7,
osm-way-397111294,Public toilet,,,,,-37.8573885,175.6826966,Unknown,customers,,,,true,true,,false,,OpenStreetMap,way/397111294,way/397111294,https://www.openstreetmap.org/way/397111294,0.6,
osm-way-397566984,Public toilet,,,,,-45.4105947,167.7069551,24/7,public,true,,,true,true,,false,,OpenStreetMap,way/397566984,way/397566984,https://www.openstreetmap.org/way/397566984,0.78,
osm-way-398854098,Public toilet,,,,,-35.0062063,173.7852933,Unknown,unknown,,,,,,,,,OpenStreetMap,way/398854098,way/398854098,https://www.openstreetmap.org/way/398854098,0.55,
osm-way-398854164,Public toilet,,,,,-35.006541,173.7830292,Unknown,unknown,,,,,,,,,OpenStreetMap,way/398854164,way/398854164,https://www.openstreetmap.org/way/398854164,0.55,
osm-way-399764341,Public toilet,,,,,-43.5351901,172.6371133,Unknown,public,true,,,,,,false,,OpenStreetMap,way/399764341,way/399764341,https://www.openstreetmap.org/way/399764341,0.7,
osm-way-401702913,Public toilet,,,,,-43.589191,172.7984735,Unknown,public,,,true,,,,,,OpenStreetMap,way/401702913,way/401702913,https://www.openstreetmap.org/way/401702913,0.6,
osm-way-403008772,Public toilet,,,,,-42.614305,171.5015517,Unknown,public,,,,true,true,false,false,,OpenStreetMap,way/403008772,way/403008772,https://www.openstreetmap.org/way/403008772,0.6,
osm-way-403369311,Public toilet,,,,,-39.4908248,176.9007727,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/403369311,way/403369311,https://www.openstreetmap.org/way/403369311,0.65,
osm-way-403444990,Public toilet,,,,,-41.0573926,174.9356388,24/7,public,true,false,true,false,false,,false,,OpenStreetMap,way/403444990,node/13396579185|node/13396603246|way/403444990,https://www.openstreetmap.org/way/403444990,0.78,
